,year,country,continent,population,fertility,life expectancy
10460,2002,Australia,Australia and Oceania,19514385.0,1.76,80.3
10461,2002,Austria,Europe,8114698.0,1.39,78.8
10462,2002,Azerbaijan,Europe,8280599.0,2.0,67.6
10463,2002,Bahamas,North America,309170.0,1.92,70.4
10464,2002,Bahrain,Asia,725365.0,2.67,74.8
10465,2002,Bangladesh,Asia,136228456.0,2.91,65.8
10466,2002,Barbados,North America,271479.0,1.79,74.6
10467,2002,Belarus,Europe,9825802.0,1.23,67.9
10468,2002,Belgium,Europe,10364613.0,1.68,78.2
10469,2002,Belize,North America,262202.0,3.4,69.3
10470,2002,Benin,Africa,7414744.0,5.82,57.7
10471,2002,Bhutan,Asia,598421.0,3.24,68.1
10472,2002,Bolivia,South America,8653343.0,3.98,68.7
10473,2002,Bosnia and Herzegovina,Europe,3808347.0,1.28,76.4
10474,2002,Botswana,Africa,1786672.0,3.23,45.6
10475,2002,Brazil,South America,181045592.0,2.26,71.4
10476,2002,Brunei,Asia,343383.0,2.29,76.3
10477,2002,Bulgaria,Europe,7869124.0,1.22,72.1
10479,2002,Burundi,Africa,7159918.0,6.94,49.8
10480,2002,Cambodia,Asia,12681984.0,3.5,61.6
10481,2002,Cameroon,Africa,16779434.0,5.52,54.2
10482,2002,Canada,North America,31288572.0,1.51,79.6
10483,2002,Cape Verde,Africa,455396.0,3.36,68.7
10484,2002,Central African Republic,Africa,3859784.0,5.33,45.2
10485,2002,Chad,Africa,9002102.0,7.27,51.9
10487,2002,Chile,South America,15544554.0,2.01,77.7
10488,2002,China,Asia,1284349938.0,1.47,70.2
10489,2002,Colombia,South America,41572493.0,2.57,73.7
10490,2002,Comoros,Africa,575428.0,5.3,63.8
10493,2002,Costa Rica,North America,4063208.0,2.28,78.2
10495,2002,Croatia,Europe,4396765.0,1.39,74.9
10496,2002,Cuba,North America,11184540.0,1.62,76.8
10497,2002,Cyprus,Europe,979883.0,1.61,78.7
10498,2002,Czech Republic,Europe,10225198.0,1.17,75.4
10499,2002,Denmark,Europe,5369058.0,1.72,77.2
10500,2002,Djibouti,Africa,745459.0,4.25,60.2
10501,2002,Dominican Republic,North America,8832286.0,2.84,73.5
10502,2002,Ecuador,South America,13072056.0,2.98,73.6
10503,2002,Egypt,Africa,70908710.0,3.18,69.8
10504,2002,El Salvador,North America,5874301.0,2.68,72.5
10505,2002,Equatorial Guinea,Africa,567664.0,5.68,54.9
10506,2002,Eritrea,Africa,3788532.0,5.77,60.0
10507,2002,Estonia,Europe,1382735.0,1.38,70.9
10508,2002,Ethiopia,Africa,70391170.0,6.22,53.6
10509,2002,Fiji,Australia and Oceania,815691.0,3.0,64.5
10510,2002,Finland,Europe,5200632.0,1.72,78.3
10511,2002,France,Europe,60075783.0,1.87,79.4
10514,2002,Gabon,Africa,1289192.0,4.49,59.4
10515,2002,Gambia,Africa,1307674.0,5.87,63.8
10516,2002,Georgia,Europe,4629853.0,1.59,71.6
10517,2002,Germany,Europe,81699829.0,1.35,78.6
10518,2002,Ghana,Africa,19788181.0,4.57,60.0
10519,2002,Greece,Europe,11011490.0,1.28,79.1
10521,2002,Grenada,North America,102100.0,2.46,70.2
10524,2002,Guatemala,North America,12272208.0,4.63,70.0
10525,2002,Guinea,Africa,9114287.0,5.79,54.7
10526,2002,Guinea-Bissau,Africa,1372367.0,5.69,52.7
10527,2002,Guyana,South America,743107.0,2.65,63.5
10528,2002,Haiti,North America,8834739.0,4.07,59.6
10529,2002,Honduras,North America,6499001.0,3.78,70.7
10531,2002,Hungary,Europe,10168101.0,1.29,72.6
10532,2002,Iceland,Europe,286865.0,2.0,81.0
10533,2002,India,Asia,1090189358.0,3.02,62.3
10534,2002,Indonesia,Asia,217369087.0,2.47,68.0
10535,2002,Iran,Asia,67696677.0,1.99,71.3
10536,2002,Iraq,Asia,24943793.0,4.8,66.1
10537,2002,Ireland,Europe,3968213.0,1.97,78.8
10538,2002,Israel,Asia,6240215.0,2.91,78.6
10539,2002,Italy,Europe,57655677.0,1.25,80.1
10540,2002,Jamaica,North America,2634779.0,2.55,74.5
10541,2002,Japan,Asia,126249509.0,1.3,81.6
10542,2002,Jordan,Asia,4938935.0,3.89,73.8
10543,2002,Kazakhstan,Asia,15010919.0,2.0,65.4
10544,2002,Kenya,Africa,32691980.0,4.99,55.7
10545,2002,Kiribati,Australia and Oceania,87343.0,3.63,60.2
10546,2002,North Korea,Asia,23248053.0,2.0,59.3
10547,2002,South Korea,Asia,46769579.0,1.25,77.1
10548,2002,Kuwait,Asia,2042215.0,2.72,78.2
10551,2002,Latvia,Europe,2316731.0,1.25,70.4
10552,2002,Lebanon,Asia,3522842.0,2.04,76.6
10553,2002,Lesotho,Africa,1885488.0,3.86,47.0
10554,2002,Liberia,Africa,3070673.0,5.72,55.4
10555,2002,Libya,Africa,5518341.0,2.93,75.0
10556,2002,Lithuania,Europe,3432663.0,1.29,72.1
10557,2002,Luxembourg,Europe,443729.0,1.67,79.0
10560,2002,Madagascar,Africa,16736029.0,5.34,59.8
10561,2002,Malawi,Africa,11788731.0,6.12,46.4
10562,2002,Malaysia,Asia,24401977.0,2.54,73.8
10563,2002,Maldives,Asia,290147.0,2.87,74.4
10564,2002,Mali,Africa,11723017.0,6.81,54.6
10565,2002,Malta,Europe,391148.0,1.46,79.8
10567,2002,Mauritania,Africa,2884672.0,5.26,64.9
10568,2002,Mauritius,Africa,1201931.0,1.93,71.7
10570,2002,Mexico,North America,105578297.0,2.57,74.9
10572,2002,Moldova,Europe,4176647.0,1.51,69.6
10573,2002,Mongolia,Asia,2443503.0,2.09,62.9
10574,2002,Montenegro,Europe,613543.0,1.79,74.0
10575,2002,Morocco,Africa,29535591.0,2.54,72.0
10576,2002,Mozambique,Africa,19348715.0,5.74,52.7
10578,2002,Namibia,Africa,1957749.0,3.85,52.7
10579,2002,Nepal,Asia,24516969.0,3.78,65.9
10580,2002,Netherlands,Europe,16076427.0,1.73,78.5
10583,2002,New Zealand,Australia and Oceania,3961695.0,1.95,78.9
10584,2002,Nicaragua,North America,5171736.0,3.05,76.3
10585,2002,Niger,Africa,12075991.0,7.68,53.7
10586,2002,Nigeria,Africa,129246283.0,6.06,55.3
10587,2002,Norway,Europe,4537240.0,1.75,79.1
10588,2002,Oman,Asia,2323203.0,3.3,75.4
10589,2002,Pakistan,Asia,144271586.0,4.13,62.6
10590,2002,Panama,North America,3144728.0,2.78,76.9
10591,2002,Papua New Guinea,Australia and Oceania,5653284.0,4.39,57.6
10592,2002,Paraguay,South America,5508615.0,3.51,74.1
10593,2002,Peru,South America,26601463.0,2.82,75.7
10594,2002,Philippines,Asia,81294378.0,3.71,69.0
10595,2002,Poland,Europe,38454823.0,1.28,74.6
10596,2002,Portugal,Europe,10362028.0,1.45,77.3
10598,2002,Qatar,Asia,634388.0,3.0,75.0
10600,2002,Romania,Europe,21851988.0,1.27,71.2
10602,2002,Rwanda,Africa,8539029.0,5.67,53.5
10605,2002,Samoa,Australia and Oceania,176592.0,4.46,71.2
10606,2002,Sao Tome and Principe,Africa,143085.0,4.63,65.0
10607,2002,Saudi Arabia,Asia,22668102.0,3.63,77.2
10608,2002,Senegal,Africa,10389457.0,5.41,60.4
10609,2002,Serbia,Europe,9320350.0,1.57,72.5
10610,2002,Seychelles,Africa,84096.0,2.18,71.3
10611,2002,Sierra Leone,Africa,4422154.0,5.76,51.6
10612,2002,Singapore,Asia,4136102.0,1.37,78.9
10614,2002,Slovenia,Europe,1987855.0,1.23,76.6
10615,2002,Solomon Islands,Australia and Oceania,434893.0,4.62,61.7
10616,2002,Somalia,Africa,7827203.0,7.5,51.1
10617,2002,South Africa,Africa,46272223.0,2.8,54.8
10618,2002,Spain,Europe,41815486.0,1.27,79.6
10619,2002,Sri Lanka,Asia,19061066.0,2.25,73.7
10620,2002,Sudan,Africa,29569978.0,5.29,63.3
10621,2002,Suriname,South America,486271.0,2.66,69.4
10622,2002,Swaziland,Africa,1082195.0,4.05,45.1
10623,2002,Sweden,Europe,8911899.0,1.67,80.0
10624,2002,Switzerland,Europe,7242034.0,1.42,80.4
10625,2002,Syria,Asia,16997521.0,3.72,74.9
10627,2002,Tajikistan,Asia,6406518.0,3.76,66.5
10628,2002,Tanzania,Africa,35855480.0,5.67,55.4
10629,2002,Thailand,Asia,64136669.0,1.62,71.7
10631,2002,Togo,Africa,5142419.0,5.17,56.7
10632,2002,Tonga,Australia and Oceania,99005.0,4.22,69.7
10633,2002,Trinidad and Tobago,North America,1277840.0,1.74,69.9
10634,2002,Tunisia,Africa,9864207.0,2.04,75.5
10635,2002,Turkey,Asia,65125766.0,2.36,75.1
10636,2002,Turkmenistan,Asia,4600172.0,2.74,64.4
10637,2002,Uganda,Africa,25355794.0,6.77,50.3
10638,2002,Ukraine,Europe,47890647.0,1.15,67.5
10639,2002,United Arab Emirates,Asia,3394060.0,2.43,73.8
10640,2002,United Kingdom,Europe,59301235.0,1.67,78.2
10641,2002,United States,North America,288470847.0,2.02,77.1
10642,2002,Uruguay,South America,3327770.0,2.21,75.0
10643,2002,Uzbekistan,Asia,25088682.0,2.59,67.9
10644,2002,Vanuatu,Australia and Oceania,193957.0,4.16,62.5
10645,2002,Venezuela,South America,25399143.0,2.74,73.8
10648,2002,Vietnam,Asia,81917488.0,1.92,72.5
10650,2002,Yemen,Asia,18832097.0,5.98,63.3
10651,2002,Zambia,Africa,11139978.0,6.02,45.1
10652,2002,Zimbabwe,Africa,12691431.0,4.02,45.9
10653,2003,Afghanistan,Asia,22507368.0,7.32,51.4
10654,2003,Albania,Europe,3117045.0,2.1,75.7
10655,2003,Algeria,Africa,32394886.0,2.41,73.9
10656,2003,Angola,Africa,16691395.0,6.74,53.9
10657,2003,Antigua and Barbuda,North America,80904.0,2.27,74.5
10658,2003,Argentina,South America,38309475.0,2.34,74.5
10659,2003,Armenia,Europe,3036420.0,1.4,71.5
10661,2003,Australia,Australia and Oceania,19735255.0,1.75,80.6
10662,2003,Austria,Europe,8155466.0,1.38,79.0
10663,2003,Azerbaijan,Europe,8371536.0,1.99,67.6
10664,2003,Bahamas,North America,315757.0,1.88,71.1
10665,2003,Bahrain,Asia,761595.0,2.6,75.3
10666,2003,Bangladesh,Asia,138600174.0,2.8,66.3
10667,2003,Barbados,North America,272261.0,1.8,74.8
10668,2003,Belarus,Europe,9758817.0,1.25,68.2
10669,2003,Belgium,Europe,10426169.0,1.7,78.5
10670,2003,Belize,North America,269132.0,3.3,69.6
10671,2003,Benin,Africa,7665681.0,5.73,57.9
10672,2003,Bhutan,Asia,616474.0,3.07,68.5
10673,2003,Bolivia,South America,8810420.0,3.9,69.3
10674,2003,Bosnia and Herzegovina,Europe,3817313.0,1.24,76.7
10675,2003,Botswana,Africa,1810438.0,3.15,45.7
10676,2003,Brazil,South America,183627339.0,2.2,71.7
10677,2003,Brunei,Asia,349557.0,2.25,76.5
10678,2003,Bulgaria,Europe,7805041.0,1.25,72.3
10680,2003,Burundi,Africa,7401215.0,6.87,51.3
10681,2003,Cambodia,Asia,12901217.0,3.4,62.4
10682,2003,Cameroon,Africa,17218591.0,5.46,54.3
10683,2003,Canada,North America,31596593.0,1.54,79.8
10684,2003,Cape Verde,Africa,462675.0,3.19,68.9
10685,2003,Central African Republic,Africa,3923294.0,5.26,45.2
10686,2003,Chad,Africa,9353516.0,7.21,52.1
10688,2003,Chile,South America,15729268.0,1.99,77.8
10689,2003,China,Asia,1291485488.0,1.49,70.9
10690,2003,Colombia,South America,42152147.0,2.54,74.5
10691,2003,Comoros,Africa,589500.0,5.28,64.8
10694,2003,Costa Rica,North America,4125970.0,2.2,78.4
10696,2003,Croatia,Europe,4390291.0,1.38,75.1
10697,2003,Cuba,North America,11214837.0,1.61,76.9
10698,2003,Cyprus,Europe,998150.0,1.58,79.0
10699,2003,Czech Republic,Europe,10211846.0,1.2,75.6
10700,2003,Denmark,Europe,5382953.0,1.76,77.6
10701,2003,Djibouti,Africa,756656.0,4.16,60.3
10702,2003,Dominican Republic,North America,8967759.0,2.81,73.5
10703,2003,Ecuador,South America,13289600.0,2.94,73.7
10704,2003,Egypt,Africa,72247626.0,3.13,69.8
10705,2003,El Salvador,North America,5900929.0,2.58,72.6
10706,2003,Equatorial Guinea,Africa,586772.0,5.63,55.3
10707,2003,Eritrea,Africa,3928408.0,5.68,59.9
10708,2003,Estonia,Europe,1372890.0,1.42,71.5
10709,2003,Ethiopia,Africa,72432290.0,6.05,54.3
10710,2003,Fiji,Australia and Oceania,816626.0,2.95,64.6
10711,2003,Finland,Europe,5213800.0,1.76,78.5
10712,2003,France,Europe,60464857.0,1.89,79.6
10715,2003,Gabon,Africa,1318093.0,4.45,59.4
10716,2003,Gambia,Africa,1350345.0,5.85,64.4
10717,2003,Georgia,Europe,4575993.0,1.61,71.7
10718,2003,Germany,Europe,81569481.0,1.35,78.8
10719,2003,Ghana,Africa,20305396.0,4.51,60.2
10720,2003,Greece,Europe,11029587.0,1.3,79.3
10722,2003,Grenada,North America,102371.0,2.41,70.2
10725,2003,Guatemala,North America,12573346.0,4.55,70.1
10726,2003,Guinea,Africa,9281572.0,5.72,55.1
10727,2003,Guinea-Bissau,Africa,1401716.0,5.61,52.8
10728,2003,Guyana,South America,742537.0,2.68,63.7
10729,2003,Haiti,North America,8976555.0,3.95,59.7
10730,2003,Honduras,North America,6626304.0,3.67,70.8
10732,2003,Hungary,Europe,10141471.0,1.29,72.7
10733,2003,Iceland,Europe,289824.0,2.02,81.3
10734,2003,India,Asia,1108369577.0,2.95,62.8
10735,2003,Indonesia,Asia,220307809.0,2.48,68.2
10736,2003,Iran,Asia,68522074.0,1.93,70.1
10737,2003,Iraq,Asia,25630426.0,4.71,66.1
10738,2003,Ireland,Europe,4040986.0,1.97,79.1
10739,2003,Israel,Asia,6350762.0,2.91,79.1
10740,2003,Italy,Europe,58002003.0,1.27,80.1
10741,2003,Jamaica,North America,2649825.0,2.53,74.8
10742,2003,Japan,Asia,126523884.0,1.3,81.7
10743,2003,Jordan,Asia,5042538.0,3.83,74.0
10744,2003,Kazakhstan,Asia,15139324.0,2.08,65.3
10745,2003,Kenya,Africa,33551079.0,4.98,55.8
10746,2003,Kiribati,Australia and Oceania,88892.0,3.52,60.4
10747,2003,North Korea,Asia,23449173.0,2.0,69.9
10748,2003,South Korea,Asia,47043251.0,1.22,77.7
10749,2003,Kuwait,Asia,2095993.0,2.66,78.5
10752,2003,Latvia,Europe,2286946.0,1.29,70.8
10753,2003,Lebanon,Asia,3701464.0,1.95,76.9
10754,2003,Lesotho,Africa,1898778.0,3.75,45.4
10755,2003,Liberia,Africa,3124222.0,5.64,55.2
10756,2003,Libya,Africa,5609166.0,2.88,75.1
10757,2003,Lithuania,Europe,3406030.0,1.29,72.1
10758,2003,Luxembourg,Europe,447321.0,1.65,79.1
10761,2003,Madagascar,Africa,17245275.0,5.23,60.1
10762,2003,Malawi,Africa,12090476.0,6.06,47.0
10763,2003,Malaysia,Asia,24869423.0,2.42,73.9
10764,2003,Maldives,Asia,294996.0,2.72,75.3
10765,2003,Mali,Africa,12088867.0,6.8,55.5
10766,2003,Malta,Europe,392870.0,1.42,80.1
10768,2003,Mauritania,Africa,2974686.0,5.21,65.5
10769,2003,Mauritius,Africa,1209182.0,1.88,71.9
10771,2003,Mexico,North America,106888418.0,2.52,74.9
10773,2003,Moldova,Europe,4171686.0,1.5,69.9
10774,2003,Mongolia,Asia,2469045.0,2.1,63.1
10775,2003,Montenegro,Europe,614322.0,1.78,74.5
10776,2003,Morocco,Africa,29812685.0,2.47,72.3
10777,2003,Mozambique,Africa,19928496.0,5.72,52.9
10779,2003,Namibia,Africa,1980531.0,3.76,52.4
10780,2003,Nepal,Asia,24868900.0,3.63,66.8
10781,2003,Netherlands,Europe,16167421.0,1.75,78.7
10784,2003,New Zealand,Australia and Oceania,4020195.0,1.98,79.1
10785,2003,Nicaragua,North America,5240876.0,2.97,76.3
10786,2003,Niger,Africa,12526725.0,7.66,54.4
10787,2003,Nigeria,Africa,132581484.0,6.04,55.6
10788,2003,Norway,Europe,4560947.0,1.8,79.5
10789,2003,Oman,Asia,2385075.0,3.14,75.6
10790,2003,Pakistan,Asia,147251530.0,3.99,62.8
10791,2003,Panama,North America,3202511.0,2.75,77.0
10792,2003,Papua New Guinea,Australia and Oceania,5795571.0,4.34,57.7
10793,2003,Paraguay,South America,5607948.0,3.43,74.1
10794,2003,Peru,South America,26937737.0,2.77,76.2
10795,2003,Philippines,Asia,82971734.0,3.64,69.1
10796,2003,Poland,Europe,38451227.0,1.27,74.9
10797,2003,Portugal,Europe,10402836.0,1.44,77.6
10799,2003,Qatar,Asia,668165.0,2.85,75.2
10801,2003,Romania,Europe,21722664.0,1.28,71.6
10803,2003,Rwanda,Africa,8686469.0,5.57,55.5
10806,2003,Samoa,Australia and Oceania,177677.0,4.45,71.4
10807,2003,Sao Tome and Principe,Africa,146357.0,4.6,65.3
10808,2003,Saudi Arabia,Asia,23357887.0,3.48,77.4
10809,2003,Senegal,Africa,10673320.0,5.35,61.3
10810,2003,Serbia,Europe,9268451.0,1.53,72.7
10811,2003,Seychelles,Africa,85765.0,2.21,71.5
10812,2003,Sierra Leone,Africa,4647701.0,5.66,51.7
10813,2003,Singapore,Asia,4254553.0,1.27,79.3
10815,2003,Slovenia,Europe,1988304.0,1.25,76.8
10816,2003,Solomon Islands,Australia and Oceania,446352.0,4.58,61.7
10817,2003,Somalia,Africa,8039104.0,7.43,51.5
10818,2003,South Africa,Africa,46971250.0,2.76,53.7
10819,2003,Spain,Europe,42475265.0,1.3,79.6
10820,2003,Sri Lanka,Asia,19217032.0,2.26,74.0
10821,2003,Sudan,Africa,30365586.0,5.21,63.5
10822,2003,Suriname,South America,487641.0,2.61,69.5
10823,2003,Swaziland,Africa,1087949.0,3.98,44.0
10824,2003,Sweden,Europe,8942926.0,1.73,80.2
10825,2003,Switzerland,Europe,7289901.0,1.42,80.6
10826,2003,Syria,Asia,17304339.0,3.61,75.1
10828,2003,Tajikistan,Asia,6532871.0,3.7,66.9
10829,2003,Tanzania,Africa,36866228.0,5.66,55.9
10830,2003,Thailand,Asia,64817254.0,1.59,72.1
10832,2003,Togo,Africa,5283246.0,5.11,56.4
10833,2003,Tonga,Australia and Oceania,99606.0,4.2,69.6
10834,2003,Trinidad and Tobago,North America,1284052.0,1.75,70.4
10835,2003,Tunisia,Africa,9939478.0,2.03,75.7
10836,2003,Turkey,Asia,66060121.0,2.31,75.1
10837,2003,Turkmenistan,Asia,4648036.0,2.7,64.8
10838,2003,Uganda,Africa,26217760.0,6.72,51.2
10839,2003,Ukraine,Europe,47493771.0,1.18,67.7
10840,2003,United Arab Emirates,Asia,3625798.0,2.33,74.1
10841,2003,United Kingdom,Europe,59548421.0,1.69,78.4
10842,2003,United States,North America,291005482.0,2.05,77.3
10843,2003,Uruguay,South America,3325637.0,2.19,75.0
10844,2003,Uzbekistan,Asia,25353547.0,2.54,68.1
10845,2003,Vanuatu,Australia and Oceania,198963.0,4.06,62.5
10846,2003,Venezuela,South America,25857553.0,2.7,73.5
10849,2003,Vietnam,Asia,82683039.0,1.91,72.8
10851,2003,Yemen,Asia,19374012.0,5.78,63.7
10852,2003,Zambia,Africa,11426006.0,6.0,45.3
10853,2003,Zimbabwe,Africa,12774162.0,4.0,45.3
10854,2004,Afghanistan,Asia,23499850.0,7.14,51.8
10855,2004,Albania,Europe,3103758.0,2.0,75.9
10856,2004,Algeria,Africa,32817225.0,2.45,74.4
10857,2004,Angola,Africa,17295500.0,6.7,54.5
10858,2004,Antigua and Barbuda,North America,81718.0,2.25,74.6
10859,2004,Argentina,South America,38728778.0,2.31,75.0
10860,2004,Armenia,Europe,3025982.0,1.4,71.8
10862,2004,Australia,Australia and Oceania,19985475.0,1.76,80.9
10863,2004,Austria,Europe,8196624.0,1.42,79.4
10864,2004,Azerbaijan,Europe,8466304.0,1.99,67.8
10865,2004,Bahamas,North America,322539.0,1.86,71.7
10866,2004,Bahrain,Asia,807989.0,2.53,75.7
10867,2004,Bangladesh,Asia,140843786.0,2.7,66.8
10868,2004,Barbados,North America,273091.0,1.81,74.9
10869,2004,Belarus,Europe,9695791.0,1.28,68.5
10870,2004,Belgium,Europe,10492643.0,1.73,79.0
10871,2004,Belize,North America,276085.0,3.21,69.9
10872,2004,Benin,Africa,7922796.0,5.65,58.2
10873,2004,Bhutan,Asia,634235.0,2.92,68.9
10874,2004,Bolivia,South America,8967740.0,3.81,69.8
10875,2004,Bosnia and Herzegovina,Europe,3825872.0,1.21,76.9
10876,2004,Botswana,Africa,1835750.0,3.08,46.9
10877,2004,Brazil,South America,186116363.0,2.14,72.0
10878,2004,Brunei,Asia,355700.0,2.21,76.7
10879,2004,Bulgaria,Europe,7742740.0,1.29,72.5
10881,2004,Burundi,Africa,7661613.0,6.8,53.0
10882,2004,Cambodia,Asia,13112334.0,3.31,63.2
10883,2004,Cameroon,Africa,17667576.0,5.41,54.4
10884,2004,Canada,North America,31918582.0,1.55,80.1
10885,2004,Cape Verde,Africa,468985.0,3.04,69.1
10886,2004,Central African Republic,Africa,3987896.0,5.18,45.4
10887,2004,Chad,Africa,9710498.0,7.15,52.6
10889,2004,Chile,South America,15913119.0,1.96,78.0
10890,2004,China,Asia,1298573031.0,1.5,71.4
10891,2004,Colombia,South America,42724157.0,2.52,74.7
10892,2004,Comoros,Africa,603869.0,5.25,65.5
10895,2004,Costa Rica,North America,4187039.0,2.13,78.7
10897,2004,Croatia,Europe,4385045.0,1.37,75.3
10898,2004,Cuba,North America,11240680.0,1.59,77.0
10899,2004,Cyprus,Europe,1015827.0,1.55,79.1
10900,2004,Czech Republic,Europe,10212088.0,1.25,75.9
10901,2004,Denmark,Europe,5398645.0,1.78,77.8
10902,2004,Djibouti,Africa,767644.0,4.07,60.4
10903,2004,Dominican Republic,North America,9102997.0,2.78,73.1
10904,2004,Ecuador,South America,13509645.0,2.9,73.9
10905,2004,Egypt,Africa,73596068.0,3.09,69.9
10906,2004,El Salvador,North America,5925089.0,2.5,72.8
10907,2004,Equatorial Guinea,Africa,606201.0,5.57,55.9
10908,2004,Eritrea,Africa,4064958.0,5.58,60.0
10909,2004,Estonia,Europe,1363549.0,1.47,72.0
10910,2004,Ethiopia,Africa,74506974.0,5.87,55.2
10911,2004,Fiji,Australia and Oceania,818355.0,2.91,64.7
10912,2004,Finland,Europe,5228842.0,1.8,78.8
10913,2004,France,Europe,60858654.0,1.92,80.2
10916,2004,Gabon,Africa,1347524.0,4.41,59.4
10917,2004,Gambia,Africa,1394727.0,5.83,64.7
10918,2004,Georgia,Europe,4524444.0,1.64,71.5
10919,2004,Germany,Europe,81417791.0,1.35,79.2
10920,2004,Ghana,Africa,20840493.0,4.46,60.5
10921,2004,Greece,Europe,11047739.0,1.33,79.4
10923,2004,Grenada,North America,102657.0,2.37,69.3
10926,2004,Guatemala,North America,12877711.0,4.46,70.2
10927,2004,Guinea,Africa,9464771.0,5.65,55.6
10928,2004,Guinea-Bissau,Africa,1431816.0,5.54,52.8
10929,2004,Guyana,South America,742162.0,2.71,64.2
10930,2004,Haiti,North America,9119182.0,3.85,58.6
10931,2004,Honduras,North America,6753352.0,3.58,71.0
10933,2004,Hungary,Europe,10117213.0,1.29,72.9
10934,2004,Iceland,Europe,293084.0,2.04,81.5
10935,2004,India,Asia,1126419321.0,2.88,63.2
10936,2004,Indonesia,Asia,223268606.0,2.49,66.7
10937,2004,Iran,Asia,69321953.0,1.9,71.5
10938,2004,Iraq,Asia,26320530.0,4.63,66.3
10939,2004,Ireland,Europe,4119773.0,1.98,79.3
10940,2004,Israel,Asia,6470045.0,2.91,79.5
10941,2004,Italy,Europe,58348332.0,1.29,80.9
10942,2004,Jamaica,North America,2664049.0,2.5,75.0
10943,2004,Japan,Asia,126773081.0,1.3,81.9
10944,2004,Jordan,Asia,5171633.0,3.78,74.1
10945,2004,Kazakhstan,Asia,15294474.0,2.18,65.3
10946,2004,Kenya,Africa,34437460.0,4.96,56.2
10947,2004,Kiribati,Australia and Oceania,90545.0,3.41,60.6
10948,2004,North Korea,Asia,23639296.0,2.0,70.0
10949,2004,South Korea,Asia,47320454.0,1.2,78.2
10950,2004,Kuwait,Asia,2166344.0,2.63,78.1
10953,2004,Latvia,Europe,2256935.0,1.34,71.2
10954,2004,Lebanon,Asia,3863271.0,1.85,77.1
10955,2004,Lesotho,Africa,1912042.0,3.65,44.2
10956,2004,Liberia,Africa,3184643.0,5.55,57.9
10957,2004,Libya,Africa,5703224.0,2.84,75.2
10958,2004,Lithuania,Europe,3376761.0,1.3,72.2
10959,2004,Luxembourg,Europe,451826.0,1.64,79.5
10962,2004,Madagascar,Africa,17763367.0,5.13,60.6
10963,2004,Malawi,Africa,12407618.0,6.0,47.5
10964,2004,Malaysia,Asia,25332026.0,2.31,74.0
10965,2004,Maldives,Asia,299917.0,2.6,74.7
10966,2004,Mali,Africa,12474857.0,6.8,56.2
10967,2004,Malta,Europe,394786.0,1.39,80.3
10969,2004,Mauritania,Africa,3064882.0,5.15,65.9
10970,2004,Mauritius,Africa,1215835.0,1.82,72.1
10972,2004,Mexico,North America,108257822.0,2.48,75.2
10974,2004,Moldova,Europe,4166371.0,1.49,70.2
10975,2004,Mongolia,Asia,2496621.0,2.14,63.4
10976,2004,Montenegro,Europe,615332.0,1.77,74.8
10977,2004,Morocco,Africa,30093109.0,2.42,72.5
10978,2004,Mozambique,Africa,20523159.0,5.7,53.0
10980,2004,Namibia,Africa,2002745.0,3.67,52.5
10981,2004,Nepal,Asia,25198130.0,3.49,67.0
10982,2004,Netherlands,Europe,16253397.0,1.73,79.1
10985,2004,New Zealand,Australia and Oceania,4078779.0,2.02,79.4
10986,2004,Nicaragua,North America,5309703.0,2.9,76.4
10987,2004,Niger,Africa,12996012.0,7.64,55.2
10988,2004,Nigeria,Africa,136033321.0,6.03,56.1
10989,2004,Norway,Europe,4589241.0,1.83,79.8
10990,2004,Oman,Asia,2448194.0,3.03,75.8
10991,2004,Pakistan,Asia,150267989.0,3.87,63.1
10992,2004,Panama,North America,3260611.0,2.72,77.1
10993,2004,Papua New Guinea,Australia and Oceania,5940048.0,4.28,57.7
10994,2004,Paraguay,South America,5703742.0,3.35,73.8
10995,2004,Peru,South America,27273188.0,2.73,76.7
10996,2004,Philippines,Asia,84596249.0,3.57,69.1
10997,2004,Poland,Europe,38454520.0,1.27,75.0
10998,2004,Portugal,Europe,10442446.0,1.43,78.2
